transaction_id,user_id,amount,timestamp,transaction_type
6c9de40c-b131-4018-af0f-0f98be17f65c,7d4bd80a-d66b-44e3-9f27-bdabb5d390a7,887.52,19-11-2023 16:24,In-Store
3053867f-3589-4396-9ce0-1a2e8200a264,491c5111-779a-4e45-9d8c-30ed56f4c73e,372.4,24-07-2023 11:57,Online
224d3fa4-03aa-4e63-aea1-40c9c7620280,614f1bf8-27f0-4402-920a-68bcb0028f90,188.0,05/25/2023 04:37 PM,Online
d5757589-9448-40c4-9c24-5e24ea4133c9,88cec7fb-c006-4cb3-a269-74303bf31e06,893.6,2023.09.06 20:54,Online
28d6e085-0805-45a5-9bf1-21006f61103a,81513490-8053-4436-9575-f33564ba8ef3,370.4,15-02-2024 19:44,Online
615ba06d-04a1-4ff6-aff4-6f0bc40d56ab,0dc83e27-d797-4a42-be9f-926c697f764c,161.9,2024.01.12 04:28,Subscription
9877434a-beef-4386-b802-662f2b06a2c0,365be65a-6f81-45a6-8c8e-2ed8bb84a7cb,114.9,05/03/2024 07:28 AM,Online
b358c989-21b2-4d61-8f8a-751c00359e43,432b2574-0ed1-4909-9455-b4fcb3d83cc9,641.6,24-09-2023 01:55,In-Store
7ba813a2-f1ec-454a-b46a-96174699ffde,78dbc5ed-1b4d-49a1-8b9c-985a0ac2e41e,900.11,2023.12.02 18:27,Subscription
7eec9463-4ea3-4323-b274-dc17e6098511,55a3c647-8fd4-4c2c-a878-c3f3134d0b75,972.6,2023.05.25 01:17,Online
e812eaa8-f7d6-4c34-8c49-26b812609d1a,6ab76968-5d74-4f2e-bb77-ac3a720101b3,930.1,18-08-2023 01:34,Online
84feac17-3050-44fb-9f59-f29a3e3fd47e,21f036fa-7b2e-4fe6-92a2-ba6e2488ddc9,48.6,06/17/2023 01:55 PM,Subscription
c7f29841-c0e1-4497-b56d-4a6c41a76637,b32b74dc-421e-4daf-8769-a625b29cb104,811.9,2023-09-05 23:03:13,Online
4940c8d5-c42f-4f31-9069-b747fa497d8e,631b812f-deb8-4941-b2ab-5b28ada5999d,488.17,2023-05-30 19:35:07,In-Store
8313334c-5479-4b52-8d2b-212ed19bfabc,a6939571-e737-4aba-b1c3-40a324f1cedf,403.4,04/19/2024 11:53 AM,In-Store
1945a229-77c1-415e-8406-97dc038af665,63a06cfb-002c-4715-836d-d69f203ad763,772.14,2024.01.26 11:33,In-Store
861e0b78-e217-4aa3-bd49-896e1e369a85,9ce5e8e3-8293-4866-9ec5-cf1f3a73645d,180.8,2023.10.11 17:15,Online
3201433c-ba62-4daf-899e-d544852aee2e,93038b7a-0cf1-41fb-a280-ef21a57b8573,212.8,2023-11-11 02:00:04,Subscription
86633d0c-ac2a-4977-97cc-446c72d2a41d,8e166afc-d453-4191-b64d-34d2fda0a9c1,30.17,19-08-2023 20:45,Subscription
2740d295-ccc0-4684-8bdc-e19699c9fc21,06cb0acd-812c-4e79-8623-e583cd5b361a,480.3,12-09-2023 20:13,In-Store
8b6f910f-08a2-4987-b3cb-5c4261258563,11fb73ef-c746-49ca-a438-dd1b4cb3d039,463.71,12-04-2024 03:53,Online
4f24a5f9-0783-44b1-8241-a933948bd364,d92b531a-cef8-4615-a483-34b393c1de51,172.9,2024.03.09 22:12,In-Store
2d12292c-661b-48b2-b83d-7605dd0ad48c,e859c243-bb26-4e00-a4d9-7248ab3f6680,150.8,2023-09-28 22:42:59,Online
6e2e4a1b-ac19-4f7f-b848-decb6db69da8,375f681f-2e41-4cb4-a075-5ae27280f7f8,162.27,10-07-2023 06:41,Online
42853531-65ae-4c2e-82ac-463d9529c356,3952ecbe-358a-44c5-b810-2451ccbc7f3d,123.3,2024.03.07 13:18,Subscription
336faedf-0657-422c-9fd9-5fed77949acc,569d1ade-2d7a-4208-83d4-55cde59d3aa0,855.3,08/30/2023 02:21 AM,Subscription
be981ebd-f785-49d5-ac88-a4582398207c,3c2baae8-81aa-4247-8f2a-0a6bd0f63d81,260.6,17-10-2023 14:00,Subscription
71dc8396-6164-4df2-b177-c704a6abfee4,4e2ce12f-7f52-4cdc-a269-4dea94193bc0,27.5,04-04-2024 01:05,Online
6008698e-eea9-4135-9f08-4c306279b612,e7ca938a-c717-4768-b24f-88ecc8ad0ced,157.4,13-05-2023 13:10,In-Store
cc3333e7-6878-4b9a-b291-5970ed6b2e26,d9f1e009-f521-40c6-a263-7c0415c815d7,655.97,19-03-2024 20:56,In-Store
5ecee25f-58a1-4e18-b847-afc95927e704,01a6a852-fa97-4a9e-a0e1-f5ce8d4adf9e,345.97,12/11/2023 03:01 AM,Online
15affb24-f2fd-4cf7-9317-e33ef5722352,0af9ad0b-64e4-4c18-b622-68a3e1c6e11e,875.68,10/01/2023 05:25 AM,Subscription
2c384775-73ed-463f-a510-4874f07f1ba3,aa3d7131-df55-40c9-9ff8-3e4d2cd58216,822.5,01-06-2023 01:47,Subscription
a5696df9-6682-45f6-b01c-2ced4dad7b68,58ef2c10-5db5-46ba-87d6-3bcee2602bb3,354.2,02-10-2023 03:40,In-Store
f75a3c11-e3cb-4bbd-afac-0b58875ca4a1,5e7bf016-8a2a-4f10-adbf-f2f1fca42a24,412.05,25-05-2023 03:50,Subscription
b6d63702-4802-45ff-b749-1e5878f4d3c3,4147734b-ecbb-4112-89f3-64b246f583ae,556.74,10/12/2023 08:55 AM,Online
da9b853e-d368-4a68-ab21-833973b62bfb,94a326ab-510e-458d-bb34-aefa4e8eff47,834.95,2024.01.17 16:08,Subscription
43bca8f9-54e5-4ed8-8d47-313fa8cc889e,3b8c7e7c-adc3-4968-8506-a493b2c1c5b2,640.61,05/04/2023 11:57 PM,In-Store
e283f664-60ed-4fb2-9fd8-113ceb353d8b,197abf46-1806-4696-b2f6-c27698f7af17,357.9,2024.04.13 12:19,Subscription
db119fd0-5a5e-4406-b916-1b0a29f83654,70cff19a-47ee-48b4-848f-290ce2fc146b,82.2,2023-05-24 08:27:03,Subscription
ff098bcc-5504-4640-8471-a48e41562e14,7ecda318-69ae-4ee7-8771-2c06857b16b6,51.9,11/25/2023 02:36 PM,In-Store
b93e1be4-676f-4cab-82c2-e8e244e6a143,9c210561-bb36-4c8d-b904-d4f223e92895,966.2,04/15/2024 07:47 AM,Online
727f2614-b949-4d17-8891-8546edc14b6b,fd23c5f5-21f7-4a1f-aeee-2e475bc6c81c,59.4,12/08/2023 11:28 PM,In-Store
d0817c9a-bc5a-40dd-9d72-6413c6e4d81a,d868553b-60ac-4d2d-b26a-fd4865f305d4,894.1,06/19/2023 12:55 AM,In-Store
8ec4e160-ba05-47ac-b8c8-05829328f783,0fa6813c-39e9-49bc-b446-4d9e152dd16a,594.94,2023-05-11 00:06:34,Subscription
06ace270-3fcc-48e2-b47e-c1af19ad2d4f,e319a74d-d259-40ee-87ed-3458cd277032,5.93,13-09-2023 02:39,Online
628ec7e3-cb26-4820-a8e7-b3182b86f6d3,b799dfd4-4cac-420f-adac-2c1c9274e6ed,808.2,2023-05-27 23:23:02,In-Store
8e2ac4ee-2373-4fa6-b699-0499a6a9f7e7,48f93dad-da20-4eb9-a4ec-490eeb149931,575.3,14-02-2024 12:34,Subscription
0320b441-b52f-42ff-8f3b-a4156f62dd30,44690814-6159-40d7-9ed3-774f18b34bf0,385.4,2024.02.11 00:25,Subscription
67638ef6-21db-4585-b2d0-e0327617dd54,817ace33-7bed-46ed-82b3-100092a99d56,601.89,2023.08.29 22:20,In-Store
d0fb098f-cb66-49c1-8a9a-dd6ee9620aab,d64b606b-f31d-4ef8-99e1-67bbaa2f8c4d,20.08,2023-11-09 23:14:58,Subscription
de7ba871-59bf-494b-9960-2d674974aa6a,b9d4c60c-2715-4eec-8605-44554befad56,584.5,03/14/2024 09:42 AM,Subscription
7374bf9a-bb28-4416-b919-76c2f8c53fe1,d8bf3f28-d7fc-42a0-9720-275bb2286cb6,854.2,09/03/2023 04:15 AM,Online
8dfa9463-569c-4dd1-96ce-736a300ee354,05e62159-71aa-4ef8-816a-48c0004a7aff,254.3,2024.01.22 09:23,Subscription
ed805c08-1a3c-4222-85a1-9393f8aa63fa,68d9f7f7-d569-4c76-92f6-13b6e1feda54,27.4,2023-11-24 12:03:15,Online
a8b1923d-ce99-4dc5-8ffe-f38dd62e172f,24c6cbb0-8aa2-4a05-92e6-de4824e3c3df,534.7,2024.04.03 10:45,Online
2ee3c5be-d4d2-4fb1-bdeb-723a5a61fcc2,98822ca5-ad6d-45ca-8137-742fb15d7497,435.14,04/12/2024 10:30 PM,Subscription
9dea0f5c-499a-4990-a392-d97e3968bd26,931a5ef1-5adb-4c9d-aae6-bef70d0b4723,889.0,2023-09-18 02:35:40,Subscription
ad77e5f0-2a8e-4967-905c-cc77bb2e44d3,c961ff1b-ca0b-430e-9f1a-cb6c51ddbedd,441.82,2024-01-05 22:12:51,Online
6ba85786-90ec-42c7-a25a-03c3ea87cf79,37a340a3-9034-41ac-828e-1cc648220159,833.28,2023.11.29 07:44,Online
4fe79b80-f9c0-4605-97d7-d9776252456b,80553c7e-bbd8-4921-8c7c-aa942594b03a,36.23,15-07-2023 18:44,In-Store
86b8145b-d321-4311-827d-a3fc33b7e9dd,7ad55e31-a182-4e6b-85ba-3d2ecb0fbc31,120.04,23-08-2023 07:41,Online
d6db1a42-c7eb-4a28-91f6-60777214f6b0,a575a549-7032-4b66-942e-b602d982511a,508.0,01/22/2024 11:08 AM,Subscription
5c504578-4d8f-449c-b988-7219018c63d2,630d5ad9-11a5-48d3-9edd-7d79a2395768,179.2,25-03-2024 07:07,In-Store
bf844f77-74c4-44b2-825a-4c55a9fdb038,468bc324-0ade-4bb3-af65-d259d8169360,384.6,2023-10-29 21:04:00,Subscription
fa489308-0b02-44dd-b6d7-29a1b995286b,de705784-f73a-43d5-82e4-b1a49563cd54,696.42,2023.11.07 16:50,Subscription
8dd52694-8cce-408d-ba43-1f49304e8a13,66ab9a49-916d-436e-b316-11d9624e818d,976.48,15-05-2023 20:22,In-Store
3e27ad7a-8d4f-4921-8c0a-b8d3803c778c,8d3109c7-480e-448c-a531-b5a07ed21708,884.2,14-10-2023 22:35,Online
07c6b45d-f342-46fe-9102-0e4c6747844a,4f4fe325-f234-42e2-a3e2-38f32592b331,305.92,08-10-2023 23:09,Subscription
bd24cbf7-007e-4fbb-9a0b-50fa28d37a49,1b125887-53fd-440d-b9c5-57b697fbb714,17.75,2023-06-07 20:21:57,Subscription
12e88b79-d8ab-4d95-b75e-54a50bb90fdd,783eeab1-ffdb-4072-b852-f90b70f72cba,115.25,2024-04-26 04:08:17,Subscription
3f1d2ea8-c26c-4da7-a88b-3cf0fd6a8e70,3a78a91c-da75-4346-b75f-98e6d0ab3c63,82.17,2023-08-01 05:11:04,In-Store
54243d36-f5b2-409a-8673-a38a98200e3f,b90d2914-d9af-47ed-8731-ca55a3b64a70,250.8,2023.11.18 12:12,In-Store
8e10a5fe-592d-46f0-9b04-6e8bb717edfe,c5d1718a-7537-4f5e-999e-9705543af081,811.5,2024.04.22 08:05,Online
d99b3a97-b3e8-4b20-8b04-00e1e0688df1,69c6022e-dd2a-4aac-8086-02d2689af05d,139.2,20-09-2023 21:18,Subscription
e80e446e-82c5-409e-b0ef-6c0e9859524b,d4ce76ba-b52a-4e24-bfb6-2125bb791203,559.8,2023.08.29 09:41,In-Store
a5c51dd6-6eef-4700-9029-7406b4dad302,e8df41b6-7f44-4a58-b712-1cee3157bca0,258.7,2023.05.18 10:01,In-Store
e2a2ef06-5a01-4bec-a295-b03b9d523b68,bd127463-711e-4f44-9651-be393f2fad23,51.71,04/28/2024 06:48 AM,In-Store
2b81bae2-7c75-4357-9703-b4bc6feb2fdc,2b0ff433-81a7-426f-ac22-802e3668459e,5.7,03/16/2024 09:12 PM,Subscription
4692eda3-66fb-4a50-8bef-62262d6fbc25,5959f597-8772-4718-95b1-22daf5201a1e,413.28,2023.11.20 21:29,Subscription
0003f842-3fa1-44ea-9bb5-94516b2e9761,5f744332-0336-49a9-b806-1efcb4a39a32,406.72,2023.10.10 07:24,Subscription
6ba1d256-225d-44b5-b6a2-0933a607d0a4,aac1dd30-0a83-4945-86e5-436a53c11d03,461.8,18-06-2023 04:11,Online
02995082-8f2c-4d5b-9d6b-bf93eba27248,54cdc3d0-4fdf-4531-b644-fea422641fbe,137.96,2023-08-10 03:31:33,Subscription
f3cfd749-d415-43e5-8c5b-0b22dc9e4fc5,fb443a8c-7fb0-4362-8905-302e25078c2e,259.7,24-02-2024 16:39,In-Store
fe2cfb73-f3c8-438f-bf86-81e6d119ab87,2d010f72-3bca-4a7c-bb7c-0e70754adc54,28.03,2024-03-28 05:56:18,Subscription
f621efcf-fcef-4f4b-9def-b4c9cf3fe1b7,da21162e-18a5-4ad3-b7ab-b3874756c47e,396.06,2023.11.25 23:05,Subscription
e2866571-0ba4-46ce-aafe-0956e03e0659,4a1c5c36-53d0-4665-a7af-8c6af0797227,827.6,27-04-2024 00:14,Subscription
52529e50-c674-40a6-b61c-9ec50019c074,f7efe3f4-deb0-4088-b17b-b36336a23b8d,982.29,25-07-2023 04:32,Online
b10f00f9-68ba-42dd-b698-19842aa6d7fb,4e4eb8d4-f3d4-4713-aff1-e7ec6928ea0b,303.72,2024.02.05 21:20,Subscription
0735e7e4-4d23-4c9b-bf20-eb61cd388b72,0277c99e-1abd-4fc1-bd89-e315e2b1fbe7,92.51,2023.06.23 17:53,In-Store
e21d32ea-575a-4c54-9312-faff5cc6ed8b,a5372583-364e-4349-87cf-1ae03908cc0b,173.7,23-12-2023 04:50,In-Store
8b5409f9-6967-4005-8774-64cc57747f72,fb4e3c37-2999-4c38-b8bb-a4c4778252b6,639.2,2024-04-19 08:42:22,In-Store
fff17d37-300b-40d1-9282-d7acbe9fb1cf,d7ef94ff-980a-4adb-b0d3-837a813d8c7c,853.4,03/28/2024 08:01 AM,Online
794af1f6-c81b-4133-802d-80cc8b31039c,4ba86687-7883-4239-98ed-be8e3841083d,220.38,2023.10.25 23:37,Subscription
4541915d-b23e-404d-920d-1b281f0eef64,6263f959-2b2e-4bf1-bf5c-eede16565858,681.68,2024.02.15 00:47,Subscription
2bcf71c7-1cc8-41c9-a913-ab8c2482630b,535012db-6a22-4d5c-94e5-b57777102fc9,347.28,02/07/2024 03:36 AM,In-Store
c0e421e8-44c3-4f60-9a56-aae1c09cfd11,10ed9d87-2346-4f83-9a5d-20518ea89a5c,733.7,04-04-2024 10:51,In-Store
528795e4-ea5a-4644-bb23-9edcccba4ce2,3e36b4c2-bf37-4199-ae00-2ff151ff3503,774.7,2023.12.22 03:39,In-Store
77f9543b-dc51-4b7d-b160-0a20285f82ac,821fb078-2c07-4fea-914a-1db42837ea8f,224.3,2023.06.24 13:34,In-Store
0f525952-288a-44df-a001-dbd776b977cf,bac03a1d-72d8-4941-9ac2-ed68a9b0eba8,723.03,2023-06-08 05:19:48,Online
773e2f2f-4218-4b8c-b979-155bcaac805b,9fa20cc0-7bd0-47ac-9be7-61243ff402e3,779.2,2023-12-24 22:21:04,In-Store
e46a5d0d-d897-4af4-86ea-433ceb0d0864,88b0e361-5979-4e6e-b739-9c48dedbbc2d,88.23,2023-12-04 10:39:01,Online
d70c3d67-5c5b-4483-bf80-3e28b0f8dc57,b443b343-8d60-4e25-a558-c54d364244c2,46.47,19-05-2023 22:51,Online
00725e19-38a3-435e-94cd-54b15f8d1bc1,835d8777-3261-4906-b45c-4b11d6298e57,659.5,2024.03.18 04:06,Subscription
667dd712-67b6-44bf-ae21-e56b85735d29,3e29194e-9bd6-446e-98a9-0c18ea4521d1,884.5,09/17/2023 11:33 AM,Online
4484ce63-e708-4e1c-9e4e-003d2205b8c1,e9945820-63ca-4abb-b5af-ffa76f12e406,288.8,2024-04-13 13:39:17,In-Store
6da8cb00-2c46-4400-8c1a-b31617608a10,cd7e406f-e9fc-4558-b37d-3d1249dc71be,275.31,05/11/2023 10:07 AM,In-Store
bf299d40-5321-468e-ae25-be109cd25a04,7cdd52ed-9239-4e2d-a637-70c8c95f8fe7,671.33,06/18/2023 02:08 PM,Online
c333002b-e52e-48e2-92b5-9f90485b5c3c,08f0927b-7fac-41a5-a1c1-e8eabac8567b,845.2,07-08-2023 05:02,Online
5788d042-a267-43e7-95b2-c52db3b17501,0f6af109-658e-4983-880c-98d3731e9e14,489.23,2023-07-30 14:18:15,Online
9aaa44ad-d783-4e5e-880a-a6d6cbdd7b45,e6a6c520-5833-4619-9b3e-c5990a0fd084,874.0,30-10-2023 13:19,Online
81849559-7990-4606-9715-6c008ca48b3b,e244eb78-e34e-431e-88b5-722bb5e73bbd,57.78,23-03-2024 05:30,In-Store
4e8f9534-0dfc-4656-ac6b-9f1819a04e64,f9023f7a-fafb-41b1-a255-e9362169ff81,761.5,09/18/2023 01:12 PM,Online
07afca4f-8c81-4763-bbe3-26199eb51843,1ea09892-0bb5-432c-8aea-0a4a88211edc,56.35,03-01-2024 18:09,In-Store
d091a59a-62f2-442f-8e6c-3014ac602524,72e90103-8ed7-40ab-af73-895f6d307929,311.44,2024.04.20 01:04,Subscription
b614265b-e129-4f67-a889-1f731e70eb81,6e9a5610-738b-4751-a952-76f5d18d3eca,608.3,04/28/2024 12:47 AM,Online
66b8a694-36c4-4977-82c7-7be5818a8b96,b59425d4-6f9c-4be1-8518-ae8355aca2db,599.35,12/15/2023 05:02 PM,In-Store
6f303835-b7d5-4834-bb98-95ee9d64b8a1,78ee0a1e-d90c-4f28-aa48-d1a4f07fe2bc,991.5,2023-05-15 14:59:08,In-Store
7223d8e9-9586-435e-94f8-7108ff10d6a7,7ea392ea-fb40-4f38-82bd-2d569b6154af,715.77,2024.04.05 03:02,Subscription
a19399a5-b7ef-4231-a8d2-bda2e27a5e7a,8adbcf0b-548f-4668-b6d8-4b60b3976d03,349.7,2024-01-02 19:13:53,In-Store
2ff369b2-fb32-44c4-9736-e2ddbee2198c,4ca9f866-7685-414c-aa05-4fc1a07dc2e1,183.9,2023-06-21 00:56:21,Online
bc939bdf-1aee-42fb-bb2c-dd8abaf60d6b,d28bd7c7-3be7-411b-9eca-dfcc7bf2bca1,871.1,11/23/2023 02:38 PM,In-Store
a544cd9f-c34f-431a-91d9-35f857ad73b4,b5ce296a-7f33-4ee5-98c2-cfa7d11115ae,55.7,03-11-2023 15:19,Online
09a23e27-6499-4ea7-b7e2-4bb7748b7521,23254272-cc38-48c7-91dc-32c718ce6525,400.71,07/15/2023 12:44 AM,Subscription
a25e56d2-c2d1-4003-aed2-337ce6ed5695,b04f3e55-2be1-4ab5-b2c4-708fb890bbb7,317.2,12/25/2023 08:13 PM,Subscription
272e205f-97cd-4fbb-a4f1-1fb32ae76971,ae671eb8-3c50-4e2d-994c-21824b105676,617.9,24-05-2023 22:11,In-Store
e0d042ff-ea9a-4b53-962e-f888ba514b63,d8564aa5-6c02-43ac-a7ca-9252316b0946,986.69,04/22/2024 07:39 PM,In-Store
7ff79d30-596e-408a-968c-ead7a906073e,df3ad585-7811-437f-b32f-70b23917c202,631.16,2024-03-15 08:39:50,In-Store
907b422d-2120-4823-ac9e-7b67abb3a1ba,8bbebe16-2bb1-4229-b1a8-14153a3c9263,129.0,05-12-2023 23:41,Subscription
4cb69998-37f4-4048-8f8e-28d3018b4eb0,3eef07cd-7497-4995-b884-c25aaa51d236,654.76,2023.12.01 23:45,Subscription
c6e24820-3b42-4673-91c9-e01250ebf22c,56b46a7a-e139-41bc-b1b9-38675a969535,945.74,2024.02.13 13:25,Online
157eb6b8-e0e1-46f3-aa0a-e8607d0aaaa8,2f4d265c-c0d2-431d-9dcf-8d641cd90366,613.1,2024.03.12 05:48,In-Store
5cb4bc01-eddc-427d-bf9e-6b4fd3d18ae8,a1dd0852-2c6e-492a-8c31-45134380da64,135.46,07/06/2023 04:13 PM,Online
