transaction_id,user_id,amount,timestamp,transaction_type
d6db1a42-c7eb-4a28-91f6-60777214f6b0,d4061634-44ba-495e-b281-88ae410c87b8,508.0,01/22/2024 11:08 AM,Subscription
5c504578-4d8f-449c-b988-7219018c63d2,69a46868-ee07-4dcf-8fdf-430965f57b6f,179.2,25-03-2024 07:07,In-Store
bf844f77-74c4-44b2-825a-4c55a9fdb038,79235090-0406-4bd6-900a-5bb30b21aabd,384.6,2023-10-29 21:04:00,Subscription
fa489308-0b02-44dd-b6d7-29a1b995286b,ea6f1e33-ecbe-4a52-aad7-62d948076732,696.42,2023.11.07 16:50,Subscription
8dd52694-8cce-408d-ba43-1f49304e8a13,7f6efbae-bcfa-46cd-8470-5e3717894094,976.48,15-05-2023 20:22,In-Store
3e27ad7a-8d4f-4921-8c0a-b8d3803c778c,2f15eb9f-c4df-4d04-a92f-819d0c8d07e9,884.2,14-10-2023 22:35,Online
07c6b45d-f342-46fe-9102-0e4c6747844a,8001489a-3aef-4b64-882f-a1ffd029dceb,305.92,08-10-2023 23:09,Subscription
bd24cbf7-007e-4fbb-9a0b-50fa28d37a49,e8277d85-430b-43b8-802d-62c48a9ee2e4,17.75,2023-06-07 20:21:57,Subscription
12e88b79-d8ab-4d95-b75e-54a50bb90fdd,09ca1553-06e5-4b11-a869-88aba514be84,115.25,2024-04-26 04:08:17,Subscription
3f1d2ea8-c26c-4da7-a88b-3cf0fd6a8e70,69750f3d-57fb-4905-87d4-47dec06e0cfa,82.17,2023-08-01 05:11:04,In-Store
54243d36-f5b2-409a-8673-a38a98200e3f,123cc3d5-5973-4e6a-8d8c-d1ac721dcb9f,250.8,2023.11.18 12:12,In-Store
8e10a5fe-592d-46f0-9b04-6e8bb717edfe,318d4b18-61d8-4b22-9ae5-ee3518d510fb,811.5,2024.04.22 08:05,Online
d99b3a97-b3e8-4b20-8b04-00e1e0688df1,dae3820f-c799-4a03-b7f0-b750278739a8,139.2,20-09-2023 21:18,Subscription
e80e446e-82c5-409e-b0ef-6c0e9859524b,0417396c-9e91-431a-b3ae-4a7f0fa68468,559.8,2023.08.29 09:41,In-Store
a5c51dd6-6eef-4700-9029-7406b4dad302,7735066f-a9ef-4318-8f1c-125a1e63f9ac,258.7,2023.05.18 10:01,In-Store
e2a2ef06-5a01-4bec-a295-b03b9d523b68,f6c6c802-c7a4-4127-9b08-8f4a70e3dfa8,51.71,04/28/2024 06:48 AM,In-Store
2b81bae2-7c75-4357-9703-b4bc6feb2fdc,d884c34a-e24d-4e8f-b9e3-079445a9d66e,5.7,03/16/2024 09:12 PM,Subscription
4692eda3-66fb-4a50-8bef-62262d6fbc25,1c0b2b92-2b0d-4371-b8c6-d68987b925c5,413.28,2023.11.20 21:29,Subscription
0003f842-3fa1-44ea-9bb5-94516b2e9761,7918a87f-e4ff-40cb-8acb-b5c9bea73880,406.72,2023.10.10 07:24,Subscription
6ba1d256-225d-44b5-b6a2-0933a607d0a4,1aa0b11b-1ac8-40cc-bd79-bb4adacf3757,461.8,18-06-2023 04:11,Online
02995082-8f2c-4d5b-9d6b-bf93eba27248,93659cfa-ba31-4b73-aa36-82a0a46af8d7,137.96,2023-08-10 03:31:33,Subscription
f3cfd749-d415-43e5-8c5b-0b22dc9e4fc5,a45f6031-2c8a-413f-a040-c9e4ef1052c0,259.7,24-02-2024 16:39,In-Store
fe2cfb73-f3c8-438f-bf86-81e6d119ab87,483e0648-9ee5-40b7-90ec-744c2681d0e5,28.03,2024-03-28 05:56:18,Subscription
f621efcf-fcef-4f4b-9def-b4c9cf3fe1b7,c9a3a218-f639-45e2-be0f-a5157aeb1e68,396.06,2023.11.25 23:05,Subscription
e2866571-0ba4-46ce-aafe-0956e03e0659,54a293f8-4fc0-484f-9bd1-56ebbfff667e,827.6,27-04-2024 00:14,Subscription
52529e50-c674-40a6-b61c-9ec50019c074,3cac129b-005d-4eb7-8393-c707c90350e0,982.29,25-07-2023 04:32,Online
b10f00f9-68ba-42dd-b698-19842aa6d7fb,8030af05-1f89-431c-a778-5c57ce3d3c0c,303.72,2024.02.05 21:20,Subscription
0735e7e4-4d23-4c9b-bf20-eb61cd388b72,3d9562b7-5ff0-40ce-80e6-fa3f18a35af2,92.51,2023.06.23 17:53,In-Store
e21d32ea-575a-4c54-9312-faff5cc6ed8b,52c1a918-4623-4f93-b17a-b38a366e1851,173.7,23-12-2023 04:50,In-Store
8b5409f9-6967-4005-8774-64cc57747f72,f422d002-a1cb-400f-8366-2a916ef746eb,639.2,2024-04-19 08:42:22,In-Store
fff17d37-300b-40d1-9282-d7acbe9fb1cf,bb7a1928-0e8f-49ba-9047-0459c13a3eeb,853.4,03/28/2024 08:01 AM,Online
794af1f6-c81b-4133-802d-80cc8b31039c,39d13a13-fc84-42bd-bb95-92b6820839be,220.38,2023.10.25 23:37,Subscription
4541915d-b23e-404d-920d-1b281f0eef64,e350bf82-25a5-41da-a043-6823b362a887,681.68,2024.02.15 00:47,Subscription
2bcf71c7-1cc8-41c9-a913-ab8c2482630b,f51f0192-3a8b-4ec7-90b0-8145bd05094c,347.28,02/07/2024 03:36 AM,In-Store
c0e421e8-44c3-4f60-9a56-aae1c09cfd11,b8479a42-612e-44fc-bcb8-e451bea7f2cc,733.7,04-04-2024 10:51,In-Store
528795e4-ea5a-4644-bb23-9edcccba4ce2,1f445950-227c-4710-b67f-8270f674f56e,774.7,2023.12.22 03:39,In-Store
77f9543b-dc51-4b7d-b160-0a20285f82ac,c2c549cb-9a25-4bf3-8dfd-58a9bf449531,224.3,2023.06.24 13:34,In-Store
0f525952-288a-44df-a001-dbd776b977cf,8bde6876-c4a4-4921-a623-c929473fd734,723.03,2023-06-08 05:19:48,Online
773e2f2f-4218-4b8c-b979-155bcaac805b,65a002db-e044-478c-8b64-c36864d8a02f,779.2,2023-12-24 22:21:04,In-Store
e46a5d0d-d897-4af4-86ea-433ceb0d0864,ea23f60b-0fad-43bd-ba94-808489dda068,88.23,2023-12-04 10:39:01,Online
d70c3d67-5c5b-4483-bf80-3e28b0f8dc57,03604fa9-51ef-4cc5-8f61-14a96b5c2508,46.47,19-05-2023 22:51,Online
00725e19-38a3-435e-94cd-54b15f8d1bc1,092eca2d-9585-4529-af95-040bb52e08da,659.5,2024.03.18 04:06,Subscription
667dd712-67b6-44bf-ae21-e56b85735d29,80bb1bbb-4cab-4d8f-b79a-720e72fe7932,884.5,09/17/2023 11:33 AM,Online
4484ce63-e708-4e1c-9e4e-003d2205b8c1,a3015784-aa28-4e4a-944e-8f38ec43e116,288.8,2024-04-13 13:39:17,In-Store
6da8cb00-2c46-4400-8c1a-b31617608a10,078c34cf-1311-43d6-8df5-0b3c75925472,275.31,05/11/2023 10:07 AM,In-Store
bf299d40-5321-468e-ae25-be109cd25a04,421b8506-64bf-4e2b-822d-4fdc35bfbdae,671.33,06/18/2023 02:08 PM,Online
c333002b-e52e-48e2-92b5-9f90485b5c3c,e8318ce0-8e5a-493f-8500-86467be17939,845.2,07-08-2023 05:02,Online
5788d042-a267-43e7-95b2-c52db3b17501,5d5bd2ff-4550-4836-9040-b8cc35c8b757,489.23,2023-07-30 14:18:15,Online
9aaa44ad-d783-4e5e-880a-a6d6cbdd7b45,ebc38cef-2510-419e-bf45-79e1f7cd76ee,874.0,30-10-2023 13:19,Online
81849559-7990-4606-9715-6c008ca48b3b,925ebf0b-848d-4902-96fa-ed897ab1482a,57.78,23-03-2024 05:30,In-Store
4e8f9534-0dfc-4656-ac6b-9f1819a04e64,0f6b88e0-bcac-4155-aef9-6a1094766c34,761.5,09/18/2023 01:12 PM,Online
07afca4f-8c81-4763-bbe3-26199eb51843,c6bbd83b-ef80-45bc-9fab-e02762e2de59,56.35,03-01-2024 18:09,In-Store
d091a59a-62f2-442f-8e6c-3014ac602524,da1fc596-379e-43b4-ac32-d6c137bfae3b,311.44,2024.04.20 01:04,Subscription
b614265b-e129-4f67-a889-1f731e70eb81,9690e7e8-0e8e-41c3-a5f9-f33265b111de,608.3,04/28/2024 12:47 AM,Online
66b8a694-36c4-4977-82c7-7be5818a8b96,ddd720ea-f6b6-4b1f-b359-cd44c7670519,599.35,12/15/2023 05:02 PM,In-Store
6f303835-b7d5-4834-bb98-95ee9d64b8a1,d35b807b-cc25-4e5b-8391-2f1ebb86762c,991.5,2023-05-15 14:59:08,In-Store
7223d8e9-9586-435e-94f8-7108ff10d6a7,dc9ee871-89ce-4157-872f-c00021dd13b0,715.77,2024.04.05 03:02,Subscription
a19399a5-b7ef-4231-a8d2-bda2e27a5e7a,930568b2-9026-474c-bd96-53bbf992c3c5,349.7,2024-01-02 19:13:53,In-Store
2ff369b2-fb32-44c4-9736-e2ddbee2198c,1d41513f-9ab5-46f4-b6b0-a42971e26229,183.9,2023-06-21 00:56:21,Online
bc939bdf-1aee-42fb-bb2c-dd8abaf60d6b,a6a8a130-d0da-4057-ba4b-ffd698c0c3eb,871.1,11/23/2023 02:38 PM,In-Store
a544cd9f-c34f-431a-91d9-35f857ad73b4,3069032e-ad82-43c1-bc4c-d4f2c5536335,55.7,03-11-2023 15:19,Online
09a23e27-6499-4ea7-b7e2-4bb7748b7521,b27d2d38-db4f-4c81-96a6-427bcbd59650,400.71,07/15/2023 12:44 AM,Subscription
a25e56d2-c2d1-4003-aed2-337ce6ed5695,74446e20-c0cb-4e0c-af6c-d94208c03a22,317.2,12/25/2023 08:13 PM,Subscription
272e205f-97cd-4fbb-a4f1-1fb32ae76971,dab8b228-52e3-455d-918b-9950fc9245ba,617.9,24-05-2023 22:11,In-Store
e0d042ff-ea9a-4b53-962e-f888ba514b63,969b9c4b-aba2-40be-943b-45c29a8eb6d7,986.69,04/22/2024 07:39 PM,In-Store
7ff79d30-596e-408a-968c-ead7a906073e,2a978ce6-3956-4091-aaa7-0d6ebd2cc2ee,631.16,2024-03-15 08:39:50,In-Store
907b422d-2120-4823-ac9e-7b67abb3a1ba,9221e434-64e7-43fc-96d6-f592ebe33a7e,129.0,05-12-2023 23:41,Subscription
4cb69998-37f4-4048-8f8e-28d3018b4eb0,6d2239f6-8fd7-4049-977c-66d4b6b48da4,654.76,2023.12.01 23:45,Subscription
c6e24820-3b42-4673-91c9-e01250ebf22c,a3d3dab3-b2db-4a91-a556-078a2984a124,945.74,2024.02.13 13:25,Online
157eb6b8-e0e1-46f3-aa0a-e8607d0aaaa8,ffbb9a1f-3970-4cd1-bf85-fba925eaa485,613.1,2024.03.12 05:48,In-Store
